"RegionName","City","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02"
"94118","San Francisco","CA","San Francisco","San Francisco",215.614886731392,,,,,249.009900990099,,,,,,263.781861292235,,,230.769230769231,,,,,,,,,,,299.043062200957,,,,,347.94776119403,,,,,,,,,392.156862745098,412.7794,,,,,,,,,,406.451612903226,,,,,,,,,,,459.558823529412,,,,,,,,,,473.041709053917,,,,,,,,521.180030257186,465.6339,,,544.554455445545,532.9396,562.3961,546.3666,,554.7537,543.5606,553.7673,534.8379,,,571.565802113353,672.3846,594.5565,566.9551,566.5631,,641.2304,,,619.926199261993,627.5221,,,641.476274165202,649.0085,665.6132,668.3693,701.7712,758.0626,,,,,,663.2,627.9039,,,,,,,,,,,,726.554787759131,,725.1726,,,,,,715.177713736792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.741138560687,,,696.969696969697,,,,664,,,,,,,,786.839666357739,802.789,792.7342,,,772.128060263654,,,,,886.524822695035,,,799.432355723746,,,847.058823529412,,,,
"21221","Essex","MD","Baltimore","Baltimore",,,,,,,,,,,,,,,,,,,,,,,,,,,59.6026490066225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5226960110041,,,,,,,,,,,,76.6129032258064,,,,,,,,76.530612244898,71.0746,,,,,,,,,,,,,,,,,,127.397793640493,122.0178,,,,115.176151761518,124.0613,135.9424,,,,148.847786537295,,,,,,,,200.581771170006,,,188.427550357375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"85044","Phoenix","AZ","Phoenix","Maricopa",72.0033,73.0171,74.8958,74.3229,71.7062,72.7829,71.4157,,,86.027713625866,81.0727,76.7386,75.5192,77.7993,77.1349,76.8794,75.5241,72.8786,73.7235,81.1427,82.9445,82.6256,78.3777,79.1449,86.3058,86.1193,87.2332,85.798,,84.2782,,86.6529,87.6401,87.5485,90.9871,93.3613,94.14,92.0617,87.0133,86.7122,90.6635,90.105,,86.6121,90.6141,,92.0803,92.6117,94.0558,97.5756,,95.2943,91.0923,89.8633,94.2132,91.6012,89.0295,95.0505,90.7162,97.1875,95.9008,91.9621,94.2114,97.3682,,98.0502,93.5703,92.4994,94.1648,,108.9245,108.0688,105.1639,106.0346,103.936,99.2957,104.4563,107.6197,102.0879,,105.9275,109.3321,107.0304,103.0572,99.145,102.2917,103.6252,107.6232,106.5625,106.8514,108.1794,106.7034,113.1561,107.7625,105.2976,107.3019,111.1335,109.2968,110.9317,115.5743,117.29,121.1602,119.7523,126.0981,131.8349,132.4635,129.5843,129.2606,137.8926,154.3961,168.5388,173.3224,176.8792,180.8106,178.8756,184.7105,186.0407,181.4093,,188.3494,196.7094,195.0065,195.5138,,180.8272,,,186.683006535948,,,181.184668989547,163.5885,,,,,,,,,,,,,,,,,,,,,,445.771084337349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0332005312085,,,,,,,95.5414012738853,99.8329,,101.5909,,,,,129.098360655738,,,,,119.115549215407,110.3221,,,113.19612590799,109.2433,,,,118.30201809325,,131.77,133.5806,126.51,,,127.482383087764,,,,,
"22554","Stafford","VA","Washington","Stafford",,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6253902185224,,,,,,,,,,,,,,,,,55.6792873051225,,,58.5161964472309,,,56.0963114754098,61.6033,63.1229,63.3032,62.0589,64.8727,63.9413,62.9878,61.5924,63.6769,67.9678,65.7145,65.6975,66.1567,67.1602,69.166,68.6239,68.8863,67.7065,67.8652,,65.9348,70.9973,75.2138,77.7343,79.6248,80.3003,78.3033,77.6256,82.0656,83.2879,81.8366,85.1182,87.3792,88.0929,87.5743,91.1135,91.0471,93.9208,96.4991,98.4357,102.1054,104.1055,102.2322,98.4927,101.8851,103.7421,111.2143,119.0629,124.6161,124.3322,128.6805,127.7394,125.8122,136.1934,139.2521,141.3924,140.5658,147.3327,152.676,159.2399,160.9491,159.7483,165.5634,167.8859,166.5141,165.353,161.2668,158.9454,160.8543,159.4082,159.2842,159.0749,156.9888,160.0171,161.6664,161.6973,158.5946,158.6603,155.6835,147.1657,151.4333,158.5115,160.8301,,149.5912,147.5391,,140.8345,,139.8124,,,,,,,,,,,,,,,,,,99.554234769688,,,,,95.2380952380952,,91.8383,,89.4254,,,92.678405931418,87.8951,,,,,,,,81.0014727540501,81.0225,81.2142,81.0553,83.045,,,,,,89.8321816386969,,,,,,95.1276102088167,,90.3211,92.6776,,90.7522,,90.6385,98.6065,92.6137,99.9584,95.4032,100.4123,100.9401,,,,113.362276893391,,100.1107,112.2785,112.446,111.9208,112.989,,,111.745126010461,112.2927,110.2315,110.0027,,125.4524
"34112","Naples","FL","Naples","Collier",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.9973474801061,,,,,,,65.6836461126005,,,,,,,,,,,,,,,,,,,,91.0931174089069,,91.3877,,,,,,,,,89.3603546548448,95.2853,,109.1099,115.3552,110.8282,104.8793,105.4444,113.438,115.14,,127.751,127.6376,,,98.6842105263158,,,100.182149362477,,127.7362,,,,128.814814814815,140.0377,136.6776,142.8489,,,153.616636528029,,144.7157,,,162.365591397849,191.3294,198.3518,215.1381,212.4814,221.7878,224.2697,,214.6902,,,,,,,231.784582893347,,,,,,,,,,,,,,,,,,,,,,,150.943396226415,,,,,,,,,,,106.200997861725,112.5154,,,,126.1968,98.2569,97.3771,93.0753,97.8416,102.3401,109.2902,107.8828,119.2144,107.944,,,,74.5481927710843,,72.588,,75.1953,85.139,89.3288,97.7448,93.7184,77.6205,79.9857,78.4676,79.5284,86.1314,91.4359,90.8512,85.2796,87.5495,92.8451,93.0082,90.9349,87.7212,84.2113,91.5781,92.113,104.7628,104.1572,107.1949,105.0592,100.8859,101.0392,104.0239,102.3166,103.7314,99.9084,96.4667,98.182,102.1728,109.3602,104.7443,108.8782,111.7354,114.634,112.0883,113.0296,108.0255,107.4786,110.0255,105.6702,114.2007,117.444,126.7984,128.8868
"33142","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.046571798189,167.6661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"92324","Colton","CA","Riverside","San Bernardino",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5909090909091,,,67.6328502415459,,,,,,,,,,,,87.6288659793814,,,,,,,,110.263522884882,106.2546,103.1127,,,,,,,,,,,,,,,,199.124726477024,196.8668,197.7812,197.752,,,204.545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94546","Castro Valley","CA","San Francisco","Alameda",,,,,,,,,,,,,,,,,,,,,,,,,138.483965014577,136.6966,,133.5061,,,,138.056312443233,,,,,,144.092219020173,147.8423,,156.5655,163.656,,162.7502,166.8914,174.879,,183.3788,,,,,215.63981042654,,,,,,,,,,,,240.690281562216,,,,,,,,236.947791164659,250.135,,,,,273.775216138329,,,,,266.666666666667,,,,281.818181818182,277.0276,,,,,290.909090909091,,,299.642218246869,,302.4868,,,,,334.241598546776,,,,,,,369.458128078818,387.801,,412.9073,419.1478,,,,,,,,,,393.668831168831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21044","Columbia","MD","Baltimore","Howard",,,73.6009732360097,,,69.3877551020408,,,,80.7556080283353,,,,,61.6033755274262,67.3276,66.9016,72.4143,69.3902,66.3942,74.5209,73.668,,60.3716,61.5876,61.5529,66.1655,68.3342,72.6771,76.3612,76.4722,68.2426,74.0307,80.7009,84.2346,76.2869,75.3602,71.8931,70.8922,72.6772,77.1256,85.3563,83.9322,74.2914,65.3332,74.0859,75.8486,80.6139,74.8722,79.7226,82.932,82.5197,75.5097,84.8592,96.9319,89.0815,84.0824,80.1573,79.5164,73.1196,72.9815,86.6172,91.6088,93.7902,94.1238,87.0997,85.3131,90.5283,93.727,90.4007,91.1823,86.7233,97.6929,101.651,97.7694,96.5685,97.7721,104.4325,102.4527,104.932,104.329,106.7343,110.457,104.5228,110.7609,124.0734,131.4416,136.247,134.7441,131.1816,130.373,121.2636,117.1147,122.5088,130.7569,133.9594,141.0623,152.6709,155.7831,145.3324,142.3484,148.7954,147.0651,151.9593,151.6281,164.1474,167.888,168.1339,162.7147,185.6736,206.2256,202.4395,195.8315,201.1424,200.4569,198.2053,207.7503,216.1654,208.6684,199.5007,210.5477,208.6747,206.831,208.9387,209.5669,211.3929,208.3631,208.8059,201.2893,195.4777,200.295,212.1731,217.5105,206.2919,206.4039,204.1715,207.8479,204.5768,202.0645,203.4323,212.711,,,165.617232808616,187.9833,,186.9692,195.9985,199.8683,196.0625,,,,179.782903663501,,,,160.200250312891,168.5369,,173.5732,168.283,180.1878,173.0671,171.8739,,,,161.993769470405,,162.3705,166.6743,,,,,150.763358778626,,154.5966,,156.7906,156.4423,155.3258,167.3569,155.476,,,,,,,,,,,,169.172932330827,,152.8093,,139.675,,,,,,175.202156334232,180.0459,168.976,,167.9688,168.3752,163.1911,,,157.149181053564,,,186.466165413534,174.3114,,,166.666666666667,,169.0662,,
"20171","Herndon","VA","Washington","Fairfax",,,104.956268221574,105.5422,,,,104.745989304813,106.4436,106.8081,103.6588,103.8955,104.5845,,,103.013513513514,102.9226,105.1689,105.2524,103.7149,105.0426,106.2256,109.1867,108.6826,107.7535,106.6882,106.2122,106.1844,105.9307,104.5167,106.0756,104.9614,105.2912,105.1623,104.5487,106.5513,108.1032,108.8601,110.8705,111.3888,112.0331,112.7379,114.4385,116.198,117.3425,116.0081,116.9093,118.948,119.5616,124.4585,125.0224,127.702,128.5593,132.2162,133.316,139.152,142.1393,142.2861,143.0041,143.9335,147.8917,148.8038,149.9554,152.0389,151.2326,150.2765,151.3516,153.1424,151.897,153.7826,152.6782,157.0083,163.3968,167.7383,170.0733,168.8781,173.5235,175.2132,175.7765,176.8997,173.204,173.1023,172.5876,174.7085,175.5188,178.7767,181.5839,183.9914,187.3666,183.5997,186.7415,192.4507,196.2278,,211.6658,221.0066,226.0549,233.4422,237.1434,241.377,245.2948,251.0684,250.8592,254.68,258.4827,251.1085,256.5062,270.9231,280.4319,289.465,298.236,303.4535,299.122,301.5186,300.6873,298.6426,292.8433,282.263,276.6586,281.0718,287.2396,286.9097,286.5614,280.232,269.5933,265.3666,263.4558,262.8491,263.6213,264.35,270.6478,272.5175,277.9811,273.9737,266.0044,259.8107,262.6399,257.0816,248.5284,236.1067,239.4793,,,,232.655502392345,224.6329,221.176,222.683,216.9915,,,217.867178276269,,,,,210.526315789474,206.442,216.8681,218.5841,216.5591,215.0113,208.7792,224.3495,227.5512,235.3367,,233.5924,228.8495,234.1147,236.2578,240.5014,237.8877,226.7983,221.934,224.7907,233.665,233.8619,231.7759,229.3777,232.6129,233.6794,236.1798,239.5676,237.4746,240.0024,,237.9463,231.2488,,,236.636971046771,244.3362,247.5437,246.661,239.4258,249.034,245.1553,245.8865,243.3974,252.1899,,248.6272,256.6502,253.3135,262.8273,264.8191,268.0111,265.9401,263.0616,265.8176,,,,271.875,,270.215,275.3052,275.7134,276.3599,276.9393,275.2461,270.8506,269.8951,268.7136,,270.6789
"29579","Forestbrook","SC","Myrtle Beach","Horry",,,,,,,,,,,,79.3064876957494,,,,,,,,,75.8035714285714,81.4089,88.5656,108.6158,95.5341,92.3531,86.6286,85.3825,,82.7083,74.8351,74.0744,78.8759,78.8295,73.5313,71.6417,79.4623,83.3694,83.9929,79.8209,85.1671,,83.5828,74.43,78.1972,79.4272,,79.8961,76.4288,78.9075,77.6079,,76.7278,79.2438,79.5416,79.5984,78.0039,76.8926,,76.4242,,72.237,70.6113,75.5434,76.2163,80.8038,79.5833,76.262,75.2024,,69.3486,70.2801,74.2617,74.5585,75.9636,75.0147,74.9513,73.9942,71.8394,73.8621,76.8748,,,79.1426215993405,76.3363,72.4799,75.1791,75.3822,75.2448,75.8759,73.8532,73.2086,73.5687,74.2326,75.5322,77.6327,77.4744,78.8502,79.2692,77.6594,78.5659,80.8074,87.07,90.8628,89.8981,91.2268,94.0884,93.3218,96.125,98.2071,103.5975,110.3763,109.759,109.9292,118.7901,115.7665,107.3576,115.97,116.449,120.2441,124.1427,123.9385,118.4486,117.488,118.4131,117.8262,117.6186,115.1814,117.366,117.7781,114.2985,110.0408,108.1466,111.6783,118.5494,114.0015,111.8614,119.6335,124.6843,128.0133,123.9442,120.0044,116.7671,109.0079,108.4301,106.2902,107.853,106.2133,,103.8264,106.0045,,94.6383,,,85.0409836065574,87.2875,90.365,89.1323,87.3969,84.1754,84.9808,87.247,86.6268,85.8574,,74.6975,77.0344,79.4298,76.6155,74.0505,68.4231,,71.5212,73.1729,63.1108,66.6166,68.2429,,76.3315,64.3748,64.9393,64.9027,67.8567,67.4512,67.6845,67.8625,61.0984,,61.4922,63.252,64.7075,68.7934,72.4318,70.8726,69.496,66.4,69.0355,74.0809,75.6829,76.0253,74.068,72.1068,71.8471,73.415,75.1358,72.2455,72.1513,72.9147,73.651,71.6813,70.9411,74.405,75.8521,73.5144,72.243,70.8077,71.2148,,,,,,,,,
"10022","New York","NY","New York","New York",,,,,,,,,,,,,275.547445255474,,,,,,,,,,,,,,423.951048951049,410.2378,425.024,448.5805,456.9932,406.7287,,339.1182,,,,,458.200636942675,,415.6851,416.7105,,,495.558375634518,,554.4454,518.1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.656862745098,642.772,668.2988,,742.3844,816.0624,841.0889,920.981,930.8124,875.3778,853.1991,858.2041,912.6378,949.6572,916.0892,984.2519,954.5437,985.4526,970.9458,1043.616,1055.8768,1045.8382,1062.7145,,1070.3615,992.2773,992.1704,974.8854,1050.5003,1153.8236,1169.9327,,970.5412,1011.6689,1051.3965,1137.3828,,1276.3635,1283.1728,1170.2059,1161.0227,1247.6621,1161.766,1106.9338,1118.4405,1158.1214,1196.9071,1236.6726,1297.6398,1328.7973,1350.7576,1349.1825,1275.108,1228.3469,1197.2196,,1189.2387,,,,,,,,,,,1062.44741235392,,,,,,,1089.32461873638,,1029.2028,,,1286.43852978454,,,,,,,915.750915750916,1090.4977,1167.6569,,,,,,,,1180.53266331658,1101.9237,1141.1078,1073.4084,,,981.266726137377,927.8183,969.2897,983.7676,,,965.51724137931,997.806,1050.9148,1176.7634,1144.7523,1100.2405,1083.3909,1073.3554,,994.9716,,932.3172,,1292.9014,1287.7609,1242.9558,,,,,,1137.18411552347,1311.1602,
"30605","Athens","GA","Athens","Clarke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.792452830189,104.9427,,,,,,,,100.817610062893,,,127.961579509071,,,,,,,,,,,,106.65362035225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"92114","San Diego","CA","San Diego","San Diego",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.540540540541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28806","Asheville","NC","Asheville","Buncombe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.304093567251,,,,,,,,,,4879.38596491228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.81499513145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63033","Florissant","MO","St. Louis","Saint Louis",,,,,,,,,,,,,,,,,,,,,,,,,44.8275862068966,,,,46.9187675070028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"75219","Dallas","TX","Dallas-Fort Worth","Dallas",,,,,,,,,,,,83.4072632944228,,,78.4327024185068,90.5022,80.9127,76.0634,66.1799,,80.352,,89.6308,86.5334,91.154,92.9468,92.9273,83.1187,73.3811,64.7726,79.6768,,82.6529,,85.4126,93.2828,93.0328,100.584,110.5764,105.3295,92.9213,85.1646,95.4935,83.8115,94.5125,109.3674,124.7127,116.3819,119.5215,122.5797,122.0831,117.5279,123.5635,126.986,126.6861,129.4618,119.4861,125.3449,131.5058,139.5247,139.5206,136.6459,134.4197,141.3334,128.46,121.3387,127.8437,125.3081,124.4311,125.8444,129.5117,132.7369,128.9655,131.0977,137.0125,135.8683,138.1672,142.1796,142.4677,157.1278,168.6189,184.2196,184.8699,165.0318,148.1207,129.5245,129.2371,138.5346,140.8805,143.9616,143.6253,136.9833,135.3751,151.1002,162.7925,161.0098,157.2775,157.3923,154.632,153.6843,146.5724,151.2682,155.1069,151.2158,158.6477,162.9611,166.4904,170.4957,171.5734,170.177,170.2831,171.4926,162.7055,145.9049,144.3446,159.5064,164.0327,169.2949,168.2343,166.8943,166.2519,165.7928,170.2586,165.3288,173.3466,176.3065,184.5838,185.6788,188.9786,181.7903,207.2242,205.3945,192.1956,180.6199,178.254,185.3422,186.1673,176.6909,175.2132,181.0743,181.4487,181.7726,169.119,172.0673,173.4738,173.6313,169.1719,170.6795,175.2024,172.3634,169.2353,172.2378,168.7762,168.4877,171.268,167.517,160.7667,156.3506,161.6807,148.7489,144.928,146.859,147.1622,145.229,159.3934,,153.662,137.2025,139.0925,137.8969,138.422,143.3953,145.4194,136.2408,137.5563,134.4061,138.4134,152.2337,137.7717,140.7849,137.0709,143.4891,151.7739,141.7926,131.2364,132.096,123.4597,139.5949,146.5073,130.551,120.9679,132.1507,143.7226,144.667,143.7668,149.4633,152.3594,147.8855,150.8924,153.9315,166.68,162.6931,162.4893,167.9267,167.3084,166.8305,157.7019,157.257,152.9208,151.5479,152.4906,155.2809,158.2845,165.5656,163.8326,161.3517,161.1808,167.2,167.4148,164.6918,160.212,169.839,168.3631,165.2421,173.1913,173.7227,173.0973
"94550","Livermore","CA","San Francisco","Alameda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.457516339869,318.7876,321.1007,304.6823,,,312.5,,,,,,,296.833773087071,303.0421,325.5937,350.7922,363.0348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.365539452496,,,,,,,,,,,,,,,,,,,,,,,,
"33126","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",,65,,66.0537,68.0187,67.326,69.0279,,67.9877,68.3616,70.3565,71.825,72.2475,70.4725,69.9593,68.7372,69.9233,77.1832,81.1184,74.7829,78.2836,78.2534,75.2552,74.3498,72.4811,73.9688,71.5345,72.8921,74.348,70.845,70.7679,72.8918,77.4718,76.9807,77.8105,75.0466,74.0508,75.7373,77.8261,75.9527,73.4677,73.1971,73.9222,75.7041,76.7271,76.3333,75.387,76.4892,74.3644,73.6446,78.0461,81.8554,79.3748,76.33,75.8632,77.9494,82.1268,83.1904,81.2658,81.6241,84.1481,83.6855,83.1481,85.3166,87.8734,88.8699,88.7638,88.9495,89.9777,90.5276,91.4913,92.4394,92.9772,98.7495,99.3846,98.0101,97.1709,101.6119,104.8226,104.0963,105.989,104.3191,107.6072,107.8013,106.3724,107.3625,110.9887,116.1646,118.4297,119.1232,120.02,125.4101,128.3135,126.4374,125.0546,127.8364,130.8281,133.9368,,,,,147.4325,155.0961,155.4331,158.4336,158.3625,161.8895,163.499,188.4399,195.7015,197.6729,202.6277,219.2466,252.142,243.3257,248.4371,285.0173,295.4949,265.7316,254.0107,239.2585,235.3143,232.4534,248.5222,256.8951,263.0165,262.6667,263.7603,265.2951,268.8979,268.9171,292.0114,313.22,322.7078,331.9031,325.6955,318.8353,289.1525,,263.4731,304.5673,288.9762,337.1669,372.2753,337.4121,352.2855,,,,,,,,,,,,,,102.189781021898,110.7772,109.7983,107.9537,,,97.6138828633406,95.1532,91.8634,89.2787,85.149,95.5954,90.6742,84.3551,87.7353,90.3882,87.8595,77.9513,74.1226,75.8604,84.8134,83.9385,90.0196,89.0214,83.55,81.1521,76.887,87.7718,91.1382,91.3966,87.2048,83.8403,87.8049,,95.1408,90.8074,92.3779,86.8527,90.2765,86.575,94.1052,101.519,,92.2335,98.3699,104.4357,108.742,110.5475,115.7339,,107.624,100.6663,110.9323,117.7376,,142.3177,130.8565,126.5903,122.465,132.7889,,139.2607,,144.4395,144.8254,,149.7029
"37221","Nashville","TN","Nashville","Davidson",60.0081,62.8296,67.5673,68.756,66.8404,66.7189,67.0455,69.2528,70.9888,70.612,70.361,69.3365,70.8283,71.598,68.2909,67.0404,68.2847,66.8063,68.1918,69.6762,75.1961,75.9263,76.6469,76.9501,77.5129,77.8677,77.5607,78.568,78.7119,78.4472,79.5223,80.1753,81.0445,81.4403,79.4981,79.0638,80.6573,81.851,80.9478,81.5944,80.5976,81.4568,83.2562,82.2222,81.0253,82.4882,83.4768,83.0554,80.4834,81.8518,84.1907,80.0371,81.5246,81.0989,81.9846,83.717,84.4818,82.542,78.9151,82.2612,84.2146,86.2074,87.7658,87.4959,84.7873,85.2725,85.7085,83.1813,82.5786,81.691,82.4175,82.2594,85.1199,86.2812,84.9181,85.0825,87.4059,86.9819,88.0971,87.069,86.5565,86.3612,87.7353,86.3752,87.6983,88.3845,89.0368,88.574,90.2743,88.3617,87.0023,88.017,86.7851,88.8682,86.7667,88.9693,92.4711,95.3767,97.792,98.1995,98.2178,98.7939,97.8916,97.4844,98.4589,98.4051,96.4985,98.6218,97.1712,96.3449,95.6528,95.7465,97.5893,100.4008,99.9225,99.3272,99.8536,102.0563,,99.1756,98.7085,103.2946,104.0704,106.7114,104.5716,105.9457,105.2725,106.5037,105.6338,106.9723,105.2227,107.4875,108.2678,107.9801,110.23,110.976,115.7103,117.2028,112.2648,107.4198,,106.766,112.505,114.1121,110.965,112.0566,115.4611,112.5189,114.1256,108.9251,109.3495,,,,,,,105.9395,111.8954,108.228,105.7574,100.1402,97.2391,103.6884,106.7998,,,105.859182668636,101.1701,,87.2987,87.3042,,85.9854,,78.1433,,,,,,94.4444444444444,90.7827,,77.4257,81.0987,84.6842,,87.2781,88.1109,,,,96.004151530877,95.1136,85.4237,87.3915,90.0944,92.3023,93.5801,91.3155,92.6056,,102.2101,99.5502,97.1845,96.042,92.8737,93.9281,98.4777,95.5938,95.9806,97.9098,97.9169,,95.6134,99.5201,101.6329,104.6924,103.6591,102.8539,100.3701,99.6869,98.2108,102.187,105.6022,105.6472
"91770","Rosemead","CA","Los Angeles","Los Angeles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.271676300578,,,,,,,,,,,,,,,,,,,,,,,,,153.129161118509,,,,,,,,,,178.283198826119,185.648,,,,,,,,,,,245.656084656085,,,,,245.783565663977,,,,,234.318216175359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.776170798898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
